date,CLF17,CLG17,CLH17,CLJ17,CLK17,CLM17,CLN17,CLQ17,CLU17,CLZ17,CSZ16,CSF17,CSG17,CSH17,CSJ17,CSK17,CSM17,CSN17,CSQ17,CSU17,CSV17,CSX17,CSZ17,WBSF17,WBSG17,WBSH17,WBSJ17,WBSK17,WBSM17,WBSN17,WBSQ17,WBSU17,WBSZ17,WSPZ16,WSPF17,WSPG17,WSPH17,WSPJ17,WSPK17,WSPM17,0
time,-0.0100262,0.00673272,-0.0171758,0.0968441,0.063422,-0.0230038,-0.0138979,0.0575462,0.11463,0.0380058,0.0121498,0.00819937,-0.0285356,-0.00663231,0.00684043,-0.0141326,0.00318653,-0.0105396,-0.00316556,-0.00790287,-0.0011949,0.00124015,0.0119986,0.00342642,0.00041679,-0.0290908,0.038803,0.00930754,0.0070024,0.00308257,0.0142218,0.0093749,0.00716931,0.00876264,-0.0274237,0.0192922,0.0256106,0.0237699,0.00381159,-0.0170145,0
time,-0.0881021,0.0249877,-0.068787,-0.261718,0.0921014,-0.110677,0.200834,-0.0161485,0.724706,-0.0540165,0.0462609,-0.0190577,-0.0509002,-0.013886,-0.0156893,-0.00704795,-0.0612778,-0.0292041,-0.000279119,0.00641501,0.00138245,0.000919476,0.00863569,0.0048285,-0.0179183,-0.00732562,-0.0887267,-0.0250316,0.0223753,0.0213096,0.00956549,0.0181741,0.0448309,0.0494838,-0.0621552,0.0378203,-0.0176597,-0.0258676,0.0332895,0.0212686,0
time,-0.0267756,-0.0371307,-0.0108131,-0.216023,-0.17357,0.0518549,-0.0755827,0.0947837,-0.603763,0.038372,-0.0211781,0.0706845,0.0258159,0.0083421,-0.00209034,-0.0473217,0.0454974,0.0345456,-0.0106326,0.0108377,-0.0239284,-0.00118108,0.0035391,-0.0123949,-0.0207227,-0.00610647,0.0240135,-0.00521506,-0.0146321,-0.0219232,-0.0289706,-0.0356204,-0.0329026,-0.0387336,-0.0126862,0.00224395,-0.0141119,-0.029596,-0.00319482,-0.00230807,0
time,0.0318047,0.0181782,0.00227107,-0.111941,0.035781,0.0176395,0.0974478,-0.105809,0.500933,-0.0130913,0.016672,-0.0317025,-0.0314432,0.0189571,0.0157509,0.0406059,-0.0157796,-0.0200471,0.000700394,0.000423365,-0.00830844,-0.00355952,0.00924529,0.0071918,-0.00400628,0.0160395,-0.00843454,-0.0168085,0.00575696,-0.000448739,0.00863684,0.0180831,0.0102405,0.0025161,0.0325401,0.0274395,0.0317028,0.0409604,0.00325273,-0.0133473,0
time,0.0472443,0.0277025,0.0117605,-0.1756,0.0846841,-0.044949,0.194064,0.023805,0.46832,-0.0113615,0.0382848,-0.0418587,-0.0403091,-0.0142306,-0.00764378,0.00709324,-0.0183949,-0.0180626,-0.00701261,0.0131477,0.00906069,0.00141494,-0.000111353,0.0103037,-0.0130119,0.0092861,-0.0538228,-0.0111286,0.0147348,0.0171331,0.00267477,-0.0146755,0.0348088,0.0343198,0.0395771,-0.0208114,0.0116876,0.0174532,-0.0160075,0.0216238,0
time,0.0505881,0.0415896,0.0180622,-0.161829,0.0658779,-0.00954078,0.0984064,-0.0829546,0.433364,-0.0244747,-0.000931947,-0.00942412,-0.0484373,0.000181945,0.00315331,0.0313476,-0.00874197,-0.0128438,0.01474,0.00636652,0.00520938,-0.00740455,-0.00280226,0.00942473,-0.0100247,0.00153238,-0.0412245,-0.00141489,0.00920075,0.0158289,-0.00791768,0.0245284,0.0275211,0.0344645,0.0522213,0.0416751,0.0110197,0.027234,-0.02116,0.00670576,0
time,0.00436828,-0.0259416,0.01746,-0.0595214,0.320735,-0.0794102,0.194744,-0.0940871,1.14396,-0.0598848,0.0618708,-0.0807969,-0.0450839,0.011373,-0.00746597,0.043092,-0.0704764,-0.0398996,7.05382e-05,0.00399986,0.018689,0.00348791,0.000329347,0.0233901,-0.0233561,-0.0283526,-0.116689,-0.00164695,0.0483531,0.0477177,0.0616247,0.0912814,0.0812084,0.085522,-0.0080434,-0.00483415,0.0038882,-0.0264917,-0.00703365,0.0111659,0
time,-0.0116557,-0.033765,0.0424347,-0.0891015,0.0546192,-0.032183,-0.0659468,0.0170421,0.377166,0.0110383,0.0101984,0.0153616,0.00634464,-0.00549295,0.00894188,0.00668393,-0.0412656,0.000684918,0.0144129,-0.00294266,-0.0079587,-0.000634373,0.0102843,-0.00124814,-0.00815078,-0.00478387,-0.00627382,0.0108941,0.00770904,0.0164863,0.00376349,0.0459857,0.00469332,0.00349219,-0.0271019,-0.023974,0.00355509,0.036846,-0.0066836,-0.0496187,0
time,0.0191298,0.0487572,-0.0287398,0.316807,0.0530421,0.0676387,0.0938251,0.000877072,-0.172266,-0.0210255,-0.0117546,0.0116673,-0.0105077,-0.0150522,-0.000781056,0.0233247,-0.0145633,0.00202634,0.0107979,-0.00928584,-0.00327186,0.00207953,-0.0105553,0.00182378,0.0113544,0.010035,0.0441995,-0.00778853,-0.0273988,-0.013198,-0.0509016,0.0121409,-0.00619026,-0.00908335,0.00693954,0.0432384,-0.00601655,0.0116222,-0.0162382,0.00986443,0
time,0.0419508,0.00933862,-0.0114173,-0.124988,-0.172355,0.0353716,-0.258831,0.0537347,-0.680185,0.0913939,-0.0296751,0.0157705,0.0513088,-0.017662,0.00366256,-0.0306422,0.0597479,0.0484307,0.0114402,-0.00669009,-0.00193473,0.00100395,0.0114033,-0.00105074,-0.000557483,-0.00560962,0.0451157,0.0153652,-0.02482,-0.0176834,-0.0400847,-0.0142066,-0.0459298,-0.0537831,0.0252657,0.0278375,-0.0161748,-0.0196022,0.0416833,0.00258963,0
time,-0.0534693,0.00866899,-0.000521307,0.0198466,0.168052,-0.0819229,0.1126,-0.00369214,0.845829,-0.00235606,-0.00311858,-0.0452495,-0.0393485,-0.0163407,0.00510513,0.0296467,-0.025872,-0.0164793,0.00370563,0.00760367,-0.00232886,-0.00725259,0.00697357,0.00435708,-0.00373672,0.0145795,-0.0341117,-0.00967885,0.0122706,0.0275533,0.02744,0.0322459,0.0265951,0.0267875,-0.0459424,0.0180741,-0.0109556,-0.035879,-0.0150295,-0.0325269,0
time,-0.00411596,-0.0133729,0.00436011,-0.268278,0.0868601,-0.000977078,0.0389354,-0.0388756,0.469233,-0.0282495,0.063292,-0.0382495,-0.0230646,-0.0160354,-0.00940149,-0.0342847,-0.0231184,-0.00443473,0.00473058,-0.0122874,0.00330742,0.00320639,0.0043797,0.0122402,-0.0123592,-0.0267348,-0.0354586,0.00098892,0.00996578,0.0202393,0.0205012,0.0283499,0.0231804,0.0292251,0.0157896,0.00958916,0.0204473,0.0251517,-0.00236671,0.0231459,0
time,-0.0524394,-0.0150451,-0.0323411,-0.00917501,0.192567,-0.051306,-0.0279634,-0.0117779,0.467072,-0.0915066,0.0361881,-0.0459517,-0.0205763,-0.0341444,0.00210325,-0.00427954,-0.0362144,-0.0194369,0.00704007,-0.0048681,0.0143657,0.000731131,0.000654202,0.00672435,-0.000474204,0.00153792,-0.0624942,0.0162218,0.0298498,0.0269332,0.0172756,0.00831127,0.0367108,0.0405274,-0.0310143,-0.0298743,-0.00461328,-0.00140476,-0.00649853,-0.0106413,0
time,0.027065,-0.00945559,0.0285333,-0.108527,0.022856,-0.0892586,0.0763587,-0.0282024,0.425955,0.00514736,0.0204465,-0.0158332,-0.0521484,0.00553499,0.00901046,0.036498,-0.0587199,-0.0227567,-0.000602504,-0.00482388,-0.00531749,0.00978776,0.00507004,0.00586777,-0.000544459,-0.00216149,-0.0264424,0.00161401,0.010258,0.0148465,0.0405001,0.0335849,0.0207059,0.0256836,0.0152481,-0.00503019,0.0138954,0.00112984,0.00982952,-0.0117556,0
time,-0.00457839,0.0615641,-0.0109746,0.141353,0.123895,-0.0272778,0.33693,-0.0318089,1.02502,-0.0524675,0.0212063,-0.0841721,-0.0118111,-0.0321975,-0.0056837,0.0546925,-0.0459924,-0.0401825,-0.01831,0.0129997,-0.00541691,-0.0139051,-0.00470421,0.0233343,0.0076607,0.0344156,-0.0131499,-0.0393092,0.0205454,0.0272039,0.0511166,0.026008,0.0404223,0.0461001,-0.00709567,0.0585783,-0.0157452,0.0179859,-0.0209308,-0.0287692,0
time,-0.0450007,0.0332592,0.00214181,-0.24138,0.0537004,-0.0119512,-0.00727333,0.0187436,0.763082,-0.0520707,0.0269013,-0.050153,-0.0251528,-0.0327559,-0.000405255,0.00509868,-0.0497023,-0.0139904,0.00602138,-0.00321753,0.0226793,0.0126207,0.0145334,0.0109377,-0.0112126,0.00887583,-0.07005,0.00988856,0.0225184,0.0248104,0.0552719,0.0450315,0.0336098,0.0405023,-0.0227038,0.00204193,0.0233476,0.0320352,0.00802127,0.0302295,0
time,-0.0278276,0.0622465,0.0133428,0.129051,0.134464,0.0102735,0.0460407,-0.063818,0.369114,-0.00337968,0.0144572,-0.0229452,-0.00267494,-0.0351265,-0.0244544,-0.00380718,-0.042171,-0.0098916,0.00933441,0.00562216,0.000487702,-0.00299196,0.0133407,-0.00536147,-0.0096049,-0.0183085,-0.0048976,-0.00563369,0.0150701,0.0033077,-0.0058792,-0.0173253,0.0106486,0.0106673,0.00878236,0.0335594,0.00197504,0.00467265,0.0282343,0.0116089,0
time,0.00708844,0.000477135,0.0457155,-0.0621581,0.217672,-0.0550877,0.0604431,-0.0237996,0.939887,-0.085645,0.0177517,-0.10222,-0.0513539,-0.00806354,-0.00445646,0.0429881,-0.0529092,-0.046763,0.00938386,0.00197562,0.0151507,-0.00217388,0.00843861,0.0113479,-0.0129656,-0.0134266,-0.073905,-0.00390469,0.0333297,0.0359464,0.0455032,0.0654865,0.0483187,0.0548876,0.0163478,0.00443659,0.0104493,-0.023831,0.000829723,0.0245654,0
time,0.0069901,-0.0176222,0.0109884,-0.0176812,0.257526,-0.110849,0.224286,-0.123316,0.961847,-0.0684178,0.0430653,-0.116281,-0.0397166,-0.0125787,-0.01757,0.0439048,-0.0916143,-0.0568989,0.00987836,0.00297214,0.0317105,-0.00121146,0.00223813,0.019599,-0.00176505,-0.0003012,-0.0852875,-0.00664157,0.0376462,0.0390799,0.0417276,0.0415864,0.0715361,0.0801218,-0.0156936,-0.025054,0.00158459,0.0100346,-0.00724779,-0.0337382,0
time,-0.0270269,-0.0459488,-0.0801968,0.271724,0.0207139,0.0312821,0.18018,-0.0438043,0.404243,0.0269613,-0.0293634,-0.00405073,0.0225298,0.00241385,0.0137251,0.0417489,-0.0159643,-0.0220859,0.00118387,-0.00473283,0.00277813,-0.00396803,0.0103877,0.00883665,0.0242404,-0.0108578,0.0106522,-0.00858463,-0.00206308,0.0119373,0.0118141,0.0349495,0.00483562,0.00424998,-0.0164489,-0.00169701,-0.0445007,-0.0360986,-0.00569681,0.0159606,0
time,-0.000256911,-0.00577626,-0.00155833,-0.0812569,-0.218095,-0.00993254,-0.4425,-0.0343749,-1.12708,0.0466927,-0.00220558,0.0749197,0.0456504,0.0363714,0.00769402,-0.0767365,0.102128,0.0557249,0.0029156,0.000503776,-0.0227805,0.0122575,-0.0118065,-0.0217143,0.00495354,-0.00518531,0.0811428,0.0454244,-0.0337284,-0.0387268,-0.0442071,-0.0768821,-0.0594492,-0.0601295,-0.0221006,0.0358702,0.00530497,0.00339251,-0.000503091,-0.0100302,0
time,-0.0221143,-0.0109295,-0.0531195,0.0859779,0.0277929,0.0324689,-0.0910521,0.00116337,-0.276432,0.0106632,-0.00365672,0.0109177,0.038672,0.00980065,0.0148031,-0.0209789,0.00282808,-0.00809669,-0.00162844,0.00871068,-0.00633833,0.00224949,-0.00697827,-0.0056315,0.012734,0.00156924,-0.019518,0.00268968,0.0109252,-0.0127872,-0.0237492,-0.000314657,0.00458658,0.00388726,-0.0156215,0.00577274,-0.0269457,-0.00789446,-0.00106317,-0.00487966,0
time,-0.0114425,-0.0395507,-0.0258882,0.133736,0.0183038,0.0532663,-0.0282399,0.0128628,0.0805271,-0.0137418,0.0251082,-0.0113269,0.0281631,-0.0240775,0.0107594,-0.0298413,0.0301717,0.00227056,-0.000332119,-0.00484567,0.0101691,-0.0019209,0.00722175,-0.0105497,0.0148501,-0.0416671,0.0126901,0.011189,-0.0103069,0.0104918,0.0066399,-0.0099888,-0.00267046,0.00586681,-0.0151501,-0.0170438,-0.0375659,-0.059459,-0.0310197,0.00486083,0
time,0.0252643,-0.0285295,-0.00269131,0.0724083,0.296318,-0.0303207,0.106193,-0.011803,0.72949,-0.0673831,0.0170803,-0.060382,-0.0571679,-0.0119011,0.00189429,0.0054248,-0.0567631,-0.034179,-0.00367881,-0.00942964,0.00125775,-0.0016837,0.00163511,0.0129656,-0.00683163,-0.0050466,-0.10331,-0.00645514,0.0292755,0.0394471,0.02049,0.0466412,0.0615196,0.0630506,0.0219471,-0.0340567,0.00645463,0.00227699,-0.00267261,-0.00440699,0
time,-0.0102162,0.0126855,-0.00417698,-0.0210589,0.0726685,0.0286856,0.0051835,-0.0235914,0.481628,-0.0213107,0.0119976,-0.0235106,-0.0488016,-2.32563e-05,0.00559161,0.0293972,-0.0579925,-0.0262947,0.00986288,-0.0107122,-0.00531156,0.0075953,0.00540957,0.00769445,-0.00737166,0.0114665,-0.0306067,-0.00902315,-0.00140458,0.00677094,-0.00855403,0.0281427,0.00893589,0.0076887,-0.0028703,0.00128729,0.0189625,0.0361541,0.00408827,0.0062533,0
time,0.0208046,-0.0567646,0.0565466,0.242206,0.0640501,0.0201344,0.0564211,-0.111807,0.00102042,-0.0377453,0.0284195,-0.00242243,-0.00900002,-0.00673294,-0.00832128,0.00947917,-0.0176845,-0.0164271,0.00291902,-0.0187354,-0.0239251,0.00236004,-0.00745751,0.0102772,-0.00719904,-0.0566183,-0.0476196,-0.0136147,0.00840875,0.0112703,-0.00330265,-0.0152532,0.0201062,0.0206591,0.0284915,-0.00702131,0.0653889,0.0859021,0.00806998,0.0252283,0
time,0.00975304,0.0446246,0.0271015,0.0516173,0.248094,-0.0459171,0.244132,-0.120737,1.07535,-0.0537195,0.0575739,-0.062808,-0.0643216,-0.017018,-0.00668122,0.0429964,-0.0842191,-0.0632051,-0.00141731,0.00767459,0.00531128,-0.0115453,-0.00462826,0.0137328,-0.00757983,0.0124562,-0.0734997,0.00134426,0.0307935,0.0370599,0.0553015,0.0260611,0.063335,0.0600443,-0.0173161,0.0489599,0.0400163,0.0631074,-0.000502558,0.0178506,0
time,0.0432808,-0.00997968,0.00952444,-0.0998241,-0.104019,0.0255757,-0.156731,0.0180509,-0.527424,-0.0347092,-0.0363075,0.0148835,-0.00512378,0.0317609,0.0186066,-0.0209259,0.0694905,0.0248072,0.00795535,-0.00774016,0.00838226,0.00902386,0.000975113,-0.00472366,-0.00364679,-0.00347903,-0.00400786,0.0102013,-0.0221363,-0.0111866,-0.00576919,-0.00429123,-0.0235335,-0.0252596,0.0506077,-0.0190636,0.0221771,0.014485,-0.00753613,0.033293,0
time,-0.0247905,0.0189606,0.034817,0.216625,0.17892,-0.00361944,0.379885,-0.0945509,0.549835,-0.105184,0.0266147,-0.0516883,-0.0254341,0.0166181,0.000141468,0.0522636,-0.0451308,-0.0361417,0.0028272,-0.000687506,-0.00943198,-0.01165,-0.00904053,0.0232339,-0.00360826,0.0442952,0.00983085,-0.0437614,0.0182627,0.0177494,0.000617591,0.0266693,0.0406821,0.0417024,-0.0162582,0.00166325,0.00280138,-0.00549628,-0.0155424,0.00598491,0
time,-0.0269958,0.0235422,-0.0159502,0.0101982,-0.0668788,-0.0190161,-0.0545723,-0.0295985,0.082905,0.0162269,-0.0216205,0.0405281,0.0028725,0.00695902,-0.0112953,-0.0228944,0.0187634,0.0122181,0.00215052,-0.000895054,-0.00545285,0.00287054,0.0171261,-0.00947883,0.00949333,-0.00972218,0.0511538,-0.000218476,-0.0172784,-0.00357328,-0.0171586,-0.034481,-0.00973628,-0.0198229,-0.0309582,-0.00828154,-0.00604343,-0.0421215,-0.0062894,-0.0198246,0
time,-0.0133731,-0.00869415,-0.0246809,-0.00467917,-0.168786,-0.014727,-0.0983412,0.104563,-0.31996,0.0237884,-0.0130213,0.0151278,-0.0113639,-0.00696484,-0.000425247,-0.0026506,0.0202982,0.00601785,-0.0167017,-0.0137521,0.0132515,-0.000226847,0.00925894,-0.0121956,0.00790496,-0.00520521,0.0420764,-0.0198192,-0.0164429,-0.00704211,0.00839347,-0.0158385,-0.0244993,-0.0163457,-0.0267702,0.00317301,-0.00548923,-0.0221009,0.00843765,-0.00398429,0
time,0.00967688,0.0285578,-0.00100647,0.0798257,-0.102977,-0.00345295,0.0747404,0.0236976,-0.0201124,0.0213062,-0.00772907,0.0162167,0.00820234,0.011002,-0.0110199,0.023688,0.0140941,-0.00118348,-0.00561864,-0.014771,-0.000917512,0.00545799,0.00721639,0.00366915,0.00907561,0.00590136,0.00679727,-0.00512703,-0.015026,-0.00809508,0.0172379,0.00708396,-0.00818667,-0.00802704,0.00293484,0.00299217,0.00808642,-0.0155057,0.00557176,-0.0228073,0
time,-0.00333005,0.00164604,-0.0645199,0.0314117,-0.146122,-0.0803655,-0.103929,0.0932831,-0.61963,0.0133076,-0.0131231,0.0247589,0.0391906,0.00445708,-0.0248,-0.0286673,0.0473457,-0.00080723,0.00211865,0.0178067,-0.00942731,0.00599296,0.0026394,-0.0172852,0.0155018,0.014644,0.0343938,-0.000466629,-0.00920757,-0.0160603,0.0259421,-0.0290794,-0.0162305,-0.0195322,-0.00675671,-0.0043713,-0.0314898,-0.0262906,-0.00923199,-0.0447611,0
time,0.00910389,0.00305058,-0.00178525,-0.127707,0.17368,-0.10762,0.14825,-0.0105204,0.406671,-0.0685611,0.0113651,-0.0619626,0.00427243,-0.0110599,-0.0204433,-0.0199124,-0.0308076,-0.0164246,-0.0025727,-0.000339699,-0.00588448,-0.00635882,0.0145391,0.0216766,-0.00318556,-0.0189882,-0.0755175,-0.0183632,0.034873,0.019807,0.0177643,0.00869841,0.0294968,0.033554,0.023952,0.00966893,0.00372711,-0.0105936,0.00840057,-0.0237907,0
time,-0.00558725,0.0152101,0.010196,-0.0313689,0.0833467,-0.0282875,-0.14219,-0.0169474,0.421334,0.0256838,-0.0379087,-0.00803601,-0.0134775,-0.00672268,0.0235193,0.0183506,-0.0212181,0.00111256,-0.000647877,-0.000829421,0.0128384,0.00239369,0.00036633,-0.00392574,-0.0129209,-0.000157667,-0.0136312,0.0202491,-0.00267602,0.0142198,0.00602899,0.0123012,0.00892516,0.00846132,-0.0261823,-0.00724159,-0.00626778,0.0107232,-0.0128765,0.0176726,0
time,0.0759864,-0.0132926,-0.00612406,-0.0200018,-0.265823,0.0855044,-0.166424,-0.0533546,-0.409202,0.0348861,0.0116943,0.0178852,0.0411745,0.0395597,0.00366586,0.0127808,0.0608558,0.015664,0.00712865,-0.00310442,-0.0265174,-0.00145287,0.00909879,-0.00135176,0.00352992,0.00661879,0.0811784,-3.54739e-05,-0.0240326,-0.0178353,-0.00981065,0.00715675,-0.0412246,-0.0517306,0.0400271,0.00955938,0.0018669,-0.0292032,-0.0109933,-0.0539483,0
time,0.00666682,0.0350532,0.0382227,-0.0106887,-0.133019,0.0485231,-0.121559,-0.0165345,-0.698357,0.0778266,-0.0145542,0.0339144,0.00623523,-0.00865532,0.00537835,-0.0189984,0.0384661,0.0415332,0.0099079,0.0153311,-0.019156,0.00419478,0.001081,-0.0128416,0.00232692,-0.00188035,0.0775556,0.0200706,-0.021414,-0.023862,-0.0404957,-0.0412942,-0.0409471,-0.0446687,0.0301452,0.0389165,0.03371,0.0412384,-0.00815888,-0.0245252,0
time,-0.0323564,-0.00840678,0.0394455,0.12601,0.216086,-0.000442963,0.26625,-0.0725262,0.931463,-0.053567,-0.000911334,-0.0607126,-0.055414,-0.0152916,-0.000921513,0.0623976,-0.0518038,-0.0467756,-0.0104543,-0.00147146,0.0245398,-0.00626708,-0.00639636,0.014283,0.00777689,-0.00994138,-0.0716787,-0.0357523,0.0462115,0.0347329,0.0399567,0.0473333,0.0515403,0.0573497,-0.0314291,-0.0264571,-0.0198211,-0.0496928,-0.00394325,0.0222613,0
time,0.0398213,-0.0246891,-0.015724,-0.0484201,0.0601489,-0.0288655,0.00411688,-0.00641229,0.19673,-0.0620287,0.0298917,-0.00907801,-0.0108225,0.0173699,0.00446976,-0.0030695,-0.00413505,-0.00752605,0.00879686,0.00894756,0.00272304,0.00187753,-0.0146376,0.0101047,-0.00571297,0.0112522,0.0200601,0.0155757,-0.00711887,0.00825029,0.0375718,-0.00171696,0.0168143,0.0149454,0.00166617,0.020981,-0.00320544,0.0112013,0.00201162,-0.0220477,0
time,-0.0315248,-0.0412444,-0.0457551,0.196595,0.0557839,-0.0367416,0.350862,0.0470333,0.52736,-0.0156777,0.00827249,-0.0909898,-0.036526,0.0497185,-0.00930711,0.0647129,-0.0190221,-0.0117864,-0.000480129,-0.00592229,0.0223609,-0.00726022,0.0032791,-0.00398503,0.00590347,0.061132,-0.00162508,-0.0425656,0.00967246,0.014041,0.0185996,0.0573297,0.0144006,0.0176677,-0.0508404,0.00582234,-0.0570955,-0.0876435,0.00674651,0.0198359,0
time,-0.038768,0.0105916,-0.0127767,0.0211128,0.0100933,-0.0528888,0.105192,-0.0405845,-0.257798,-0.00906138,0.00217273,0.0219011,-0.00226103,0.00222191,-0.00358909,-0.0082506,1.03903e-05,-0.00673814,-0.0017065,-0.0137411,-0.00604805,0.00656749,0.00416793,0.00544209,0.00591262,0.0307426,-0.0045858,-0.00664387,0.0181864,-0.0103482,-0.00459854,-0.0316255,-0.00617165,-0.00458268,-0.0405494,0.0311338,0.00738123,0.0284006,0.00369049,-0.00922864,0
time,0.0404756,0.0403757,-0.0562652,-0.00271708,-0.0557234,-0.035752,-0.092804,0.0296434,-0.0713236,0.0156838,-0.0199231,0.0183705,0.0365465,0.0101443,-0.0158749,-0.0157894,0.010854,0.00583679,-0.0144966,-0.001311,0.0035696,-0.00199754,0.00720611,-0.00903141,0.000285442,-0.0150688,0.0155777,0.00273431,-0.0112336,-0.00744825,-0.00267717,-0.00868571,-0.00856408,-0.0121093,0.0272204,0.013497,-0.0224755,-0.0192357,0.0189786,0.00802924,0
time,0.0235791,-0.0289635,-0.0492616,0.0433021,0.0769307,-0.0087046,0.096551,-0.0213043,0.234755,-0.0260434,-0.000877032,-0.011325,-0.00511992,0.0233914,0.0105575,0.015555,0.036542,-0.0136226,-0.00442718,-0.00103063,0.00345838,-0.00312764,0.0132969,-0.000141875,0.00645178,-0.000198527,0.0215077,-0.000455973,0.013542,0.000636803,0.00515625,0.0287288,0.00827795,0.00633869,0.0174511,-0.0328071,-0.0185365,-0.0393771,-0.0252756,0.00309954,0
time,-0.0206958,0.00366918,-0.0307438,0.109879,-0.053928,0.0278387,-0.0468302,-0.0159961,-0.235562,0.00728936,0.00769071,0.034505,0.0449893,0.014357,-0.00652122,9.3722e-06,0.0358882,0.0191825,-0.00187547,0.0105297,-0.0118877,-0.00233664,-0.00936851,-0.00570938,0.00580349,-0.0020194,0.02919,0.0206117,-0.0215553,-0.0099448,-0.0226275,-0.0283391,-0.0183746,-0.0205434,-0.00834966,0.0244695,-0.00131239,-0.00330611,-0.0150251,-0.00809796,0
time,0.00298253,-0.0208088,0.0320819,-0.0847996,0.0575678,-0.00769848,0.0491416,-0.0713423,0.263995,-0.00655252,0.0230599,-0.0194944,-0.0141469,0.0231765,-0.00283895,0.00913778,-0.0260735,-0.0198158,-0.0135013,0.00110899,0.000711863,0.00847626,-0.000498805,0.00422611,-0.00620497,0.00470655,-0.0573856,0.00449491,0.0210508,0.00673803,0.0154627,0.028366,0.0213068,0.0219982,-0.0183583,0.00572545,0.0236474,0.0182377,-0.00261581,-0.0255744,0
time,-0.0441465,-0.0283216,-0.0145027,-0.035644,0.231623,-0.0482158,-0.0384307,-0.0701,1.14506,-0.0474371,-0.013983,-0.0352531,-0.0605389,-0.0206574,0.00283614,0.0416603,-0.079879,-0.0485709,-0.00422196,0.0161692,-0.000814961,-0.00457487,0.0135575,0.00814786,-0.00355601,-0.0263876,-0.0831695,0.0304612,0.023876,0.0354888,0.0107219,0.063555,0.0471052,0.0583582,-0.031726,-0.0374216,-0.002688,0.0348357,-0.0323018,-0.00982813,0
time,-0.0379757,0.0121779,0.0354625,0.038535,0.242613,-0.00899869,0.0909991,-0.0941839,0.693221,-0.0802468,0.0510049,-0.0922865,-0.0148522,-0.0270239,-0.00125457,0.0195605,-0.0727908,-0.0423555,0.0152942,0.00140942,0.0119724,-0.00720669,-0.00667204,0.0149531,-0.00431507,0.0133096,-0.0611455,-0.000753885,0.0239238,0.0283942,0.0050535,0.0215121,0.0525645,0.0597987,-0.023593,-0.00029164,0.0487338,0.0560701,-0.000731338,-0.0334049,0
time,-0.00218793,0.00132508,0.0794295,0.131395,-0.222155,0.0829378,-0.242377,0.0567913,-1.22035,0.080419,-0.0713288,0.0854286,0.0768264,0.00476105,-0.0136316,-0.0153671,0.0685933,0.0544593,0.00645465,-0.0179552,0.0278544,0.00328483,-0.00514807,-0.0276045,0.00676988,0.00210004,0.125096,0.00807438,-0.0497879,-0.041652,-0.071389,-0.049909,-0.0748787,-0.0801209,-0.00852464,0.0094586,0.00552004,-0.00637054,0.00860599,0.0524394,0
time,-0.00278782,-0.00753226,0.0324835,-0.307096,-0.0389402,-0.000426963,-0.35239,0.0342499,-0.35472,0.0294367,0.0122197,0.0140842,0.0104165,-0.0103623,-0.00720632,-0.0853305,0.0377417,0.0231519,-0.0169482,0.00428679,-0.00989574,0.00701574,-0.00931196,-0.0201519,-0.0179202,0.00460656,0.0132603,0.042019,0.00135902,-0.00720834,-0.0236164,-0.0169222,-0.000457665,-0.0116292,0.00464587,-0.0179065,0.013538,-0.033791,-0.000544567,-0.0162629,0
time,0.030848,-0.00175919,0.0189952,0.22974,0.175729,-0.110234,0.0745897,-0.0814045,0.759289,-0.0259725,0.0265624,-0.0662818,-0.00822621,-0.00287298,-0.0030883,0.0149349,-0.0343869,-0.0361387,0.0144719,0.00589378,0.00146039,-0.0104229,0.0121741,0.0210149,0.00464632,-0.0172078,-0.0523409,0.000638691,0.035435,0.0190307,0.0436057,0.0172086,0.0372479,0.0391011,0.0316686,-0.00823043,0.0144095,0.0235564,-0.00897867,-0.0164362,0
time,0.055895,-0.00337208,0.0232451,0.0864136,0.275661,-0.073255,0.29245,-0.10745,1.06202,-0.125542,0.0435053,-0.0775658,-0.0510887,-0.0229244,-0.0139976,0.0379573,-0.058422,-0.0419004,0.000330782,-0.0167085,-0.00380739,-0.00807662,0.00593593,0.0238107,-0.0015639,-0.00228639,-0.0522353,-0.0393919,0.0482611,0.0405838,0.0324794,0.0608689,0.0612861,0.0658483,0.0669647,-0.0304959,0.0036981,0.029187,0.0147664,0.0116259,0
time,-0.055895,0.0172286,0.0459528,0.214138,-0.0925864,-0.013985,-0.13394,-0.0792277,-0.713966,0.0138792,-0.0476433,0.00685215,0.0370583,0.0147451,0.0116173,0.0197141,0.0469448,0.0184144,-0.00530787,-0.0230932,0.00549467,0.00221849,0.00843547,-0.00804739,0.00632145,0.00734055,0.0451024,0.00860054,-0.0128144,-0.0297435,-0.0359811,0.00811386,-0.0361232,-0.0345678,-0.0314067,-0.0198795,0.0133549,-0.0137027,0.0115628,0.0209672,0
time,-0.00198426,0.000960686,-0.0242703,-0.0374891,-0.0279827,-0.0141813,-0.158501,0.0562115,-0.209237,0.0339585,-0.0057849,-0.00666553,-0.0054726,-0.00971432,0.00365331,-0.0280603,0.0314451,0.00662306,0.00411074,-0.0113081,0.0142582,0.00180944,-0.00767025,-0.0124374,-0.00261619,0.00433526,0.0142334,0.0098919,-0.0109456,-0.00602386,-0.0346893,-0.0279665,-0.0123381,-0.0135393,0.0100056,0.00116611,-0.0247226,-0.0142495,-0.000279597,0.0356677,0
